1520519130480406272,0.00765,-0.01360,-0.01203,0.82147,0.30940,-0.42181,0.22703,-0.08483,-0.10907,0.01287,
1520519130560606464,0.00535,-0.01677,-0.01069,0.81729,0.30838,-0.43662,0.21517,-0.12943,-0.09689,0.00394,
1520519130680806144,-0.01443,-0.02922,-0.00879,0.82168,0.29595,-0.43788,0.21337,-0.20544,-0.09835,0.02582,
1520519130760906240,-0.02714,-0.04005,-0.00521,0.81351,0.31143,-0.44109,0.21598,-0.27062,-0.12504,0.04439,
1520519130881106432,-0.06484,-0.05664,0.00099,0.80592,0.32226,-0.43870,0.23275,-0.35937,-0.15049,0.04991,
1520519130961306624,-0.08665,-0.06788,0.00638,0.80358,0.31230,-0.44391,0.24427,-0.37035,-0.18451,0.04414,
1520519131081506816,-0.13239,-0.09409,0.01380,0.81465,0.29236,-0.44378,0.23223,-0.42101,-0.26365,0.04810,
1520519131161605888,-0.15611,-0.11952,0.01412,0.81487,0.29833,-0.44265,0.22593,-0.46177,-0.30579,0.05387,
1520519131281906176,-0.21388,-0.15995,0.01913,0.80746,0.31042,-0.44617,0.22930,-0.56701,-0.34442,0.06287,
1520519131362006272,-0.25966,-0.18881,0.02467,0.80652,0.30672,-0.44938,0.23133,-0.62986,-0.37249,0.06915,
1520519131482206464,-0.33099,-0.23492,0.03881,0.80627,0.29744,-0.45272,0.23772,-0.71367,-0.43720,0.08813,
1520519131562306304,-0.37877,-0.26463,0.04818,0.80493,0.30109,-0.45120,0.24054,-0.75635,-0.47782,0.09963,
1520519131682606592,-0.46891,-0.32236,0.06201,0.79839,0.31186,-0.45167,0.24761,-0.84622,-0.53536,0.10659,
1520519131762705920,-0.52966,-0.36329,0.07350,0.79723,0.31584,-0.45074,0.24800,-0.89097,-0.58035,0.11078,
1520519131882905856,-0.62351,-0.43280,0.07517,0.80031,0.30979,-0.44869,0.24943,-0.96934,-0.61429,0.10747,
1520519131963005952,-0.67415,-0.46542,0.08659,0.79880,0.31455,-0.44633,0.25251,-1.00319,-0.62974,0.11572,
1520519132083306240,-0.70895,-0.52753,0.10992,0.79649,0.32456,-0.44230,0.25424,-0.98243,-0.68364,0.13009,
1520519132163406336,-0.73247,-0.54411,0.12283,0.79718,0.32476,-0.44030,0.25528,-0.97968,-0.67392,0.13631,
1520519132283606528,-0.68591,-0.49162,0.13728,0.80089,0.32111,-0.43613,0.25546,-0.88470,-0.58276,0.14624,
1520519132363806720,-0.60622,-0.40006,0.14515,0.80533,0.31859,-0.42973,0.25550,-0.74888,-0.45242,0.15256,
1520519132484005888,-0.60565,-0.36318,0.15579,0.80692,0.31913,-0.42716,0.25410,-0.70953,-0.39132,0.15378,
1520519132564105984,-0.62150,-0.35829,0.16405,0.80728,0.31743,-0.42767,0.25422,-0.70818,-0.36384,0.15780,
1520519132684306176,-0.65635,-0.38915,0.17890,0.80578,0.32178,-0.42737,0.25404,-0.68752,-0.40194,0.15978,
1520519132764506368,-0.65763,-0.40270,0.18700,0.80291,0.33576,-0.42473,0.24941,-0.66463,-0.41027,0.15676,
1520519132884706560,-0.75676,-0.53723,0.21745,0.79481,0.34685,-0.42717,0.25591,-0.73930,-0.51290,0.17995,
1520519132964806656,-0.78904,-0.53283,0.23586,0.79904,0.33753,-0.42587,0.25738,-0.73785,-0.47532,0.18582,
1520519133085006592,-0.87859,-0.57101,0.26853,0.79992,0.33320,-0.42570,0.26053,-0.78494,-0.49476,0.20742,
1520519133165206016,-0.86658,-0.45693,0.27979,0.80271,0.33021,-0.42322,0.25981,-0.75632,-0.35291,0.21662,
1520519133285406208,-0.93905,-0.44134,0.30047,0.80249,0.32887,-0.42357,0.26163,-0.79047,-0.31904,0.21793,
1520519133365506048,-0.97502,-0.47678,0.30460,0.80346,0.32929,-0.42224,0.26024,-0.78886,-0.33925,0.21785,
1520519133485706240,-1.04386,-0.49907,0.32535,0.80168,0.33309,-0.42135,0.26234,-0.80282,-0.33794,0.22315,
1520519133565906432,-1.08082,-0.50485,0.34949,0.80323,0.33367,-0.41888,0.26084,-0.80363,-0.32622,0.23444,
1520519133686106624,-1.14481,-0.54837,0.36606,0.80396,0.33380,-0.41738,0.26080,-0.81593,-0.34066,0.23459,
1520519133766205696,-1.19582,-0.56651,0.37371,0.80323,0.33599,-0.41677,0.26122,-0.83014,-0.33917,0.23322,
1520519133886405888,-1.26009,-0.59237,0.39791,0.80427,0.33746,-0.41465,0.25950,-0.83693,-0.33578,0.23844,
1520519133966606080,-1.31789,-0.59192,0.40480,0.80355,0.33777,-0.41458,0.26144,-0.86049,-0.31097,0.23936,
1520519134086806272,-1.43265,-0.65860,0.44062,0.80253,0.33909,-0.41448,0.26299,-0.89559,-0.34857,0.24648,
1520519134166906368,-1.47634,-0.73672,0.45161,0.80346,0.34192,-0.41182,0.26067,-0.89594,-0.38644,0.25069,
1520519134287106560,-1.63655,-0.77850,0.49681,0.80005,0.34406,-0.41296,0.26648,-0.97424,-0.39041,0.26461,
1520519134367305728,-1.62175,-0.75666,0.50057,0.80352,0.34204,-0.41071,0.26205,-0.92440,-0.36047,0.25994,
1520519134487505920,-1.67101,-0.82916,0.49914,0.80346,0.34430,-0.40966,0.26096,-0.91878,-0.37911,0.25502,
1520519134567606016,-1.78788,-0.85796,0.53630,0.80241,0.34613,-0.40930,0.26229,-0.96454,-0.38210,0.26541,
1520519134687806208,-1.86112,-0.89854,0.55840,0.80464,0.34381,-0.40784,0.26082,-0.97229,-0.37611,0.27220,
1520519134768006400,-2.02057,-0.97498,0.60898,0.80241,0.34356,-0.41023,0.26422,-1.06464,-0.40958,0.29112,
1520519134888206592,-2.45122,-1.23635,0.74300,0.79571,0.33653,-0.42577,0.26892,-1.37534,-0.54040,0.36141,
1520519134968306432,-2.97227,-1.34447,0.81073,0.78800,0.29991,-0.45579,0.28525,-1.71199,-0.58577,0.34620,
1520519135088505856,-3.17602,-1.36709,0.84467,0.80084,0.24393,-0.46988,0.27993,-1.74152,-0.59503,0.32658,
1520519135168706048,-3.40941,-1.54980,0.92070,0.79109,0.24864,-0.48097,0.28466,-1.83733,-0.72448,0.36590,
1520519135288905984,-3.75213,-1.57607,1.02128,0.76643,0.29124,-0.48769,0.29987,-1.93848,-0.73656,0.40720,
1520519135369006080,-3.88970,-1.65994,1.04137,0.74590,0.33438,-0.48698,0.30770,-1.94500,-0.75906,0.39481,
1520519135489206272,-4.11031,-1.72168,1.09130,0.71755,0.38647,-0.47994,0.32468,-1.98625,-0.74379,0.37822,
1520519135569406464,-4.23247,-1.74715,1.14057,0.71150,0.39853,-0.47615,0.32898,-1.98643,-0.72576,0.39468,
1520519135689605632,-4.46815,-1.80576,1.24202,0.72721,0.38606,-0.47100,0.31667,-2.04383,-0.71639,0.43144,
1520519135769705728,-4.64724,-1.85762,1.26697,0.73437,0.38010,-0.46861,0.31086,-2.10761,-0.73030,0.43328,
1520519135890006016,-4.85556,-1.85984,1.34804,0.73722,0.38085,-0.46445,0.30943,-2.16379,-0.69043,0.46420,
1520519135970106112,-5.05508,-1.90746,1.38987,0.73639,0.38246,-0.46354,0.31078,-2.22449,-0.71005,0.47477,
1520519136090306304,-5.32375,-1.98526,1.44365,0.74231,0.37958,-0.45946,0.30625,-2.30947,-0.71845,0.49992,
1520519136170406400,-5.49126,-2.01968,1.48235,0.74031,0.38125,-0.46020,0.30789,-2.35225,-0.72281,0.50930,
1520519136290706688,-5.76874,-2.07690,1.56022,0.73882,0.38661,-0.45813,0.30788,-2.40855,-0.71052,0.52566,
1520519136370805760,-6.01662,-2.17945,1.60474,0.74231,0.38046,-0.45858,0.30648,-2.50988,-0.75909,0.53276,
1520519136491005952,-6.33113,-2.27942,1.65921,0.75168,0.36909,-0.45572,0.30177,-2.61213,-0.78957,0.54845,
1520519136571206144,-6.54087,-2.32809,1.70611,0.74630,0.37753,-0.45505,0.30567,-2.67260,-0.79666,0.57284,
1520519136691406336,-6.86621,-2.44582,1.77323,0.73920,0.38800,-0.45649,0.30765,-2.74621,-0.83395,0.57389,
1520519136771506432,-7.15734,-2.53756,1.86046,0.74160,0.38035,-0.45974,0.30661,-2.83923,-0.86636,0.60469,
1520519136891706368,-7.42576,-2.60663,1.89567,0.74826,0.37500,-0.45585,0.30279,-2.86148,-0.86404,0.59054,
1520519136971905792,-7.64731,-2.64809,1.93509,0.74961,0.37737,-0.45290,0.30093,-2.93029,-0.85587,0.59779,
1520519137092105984,-7.99277,-2.74661,2.01589,0.74377,0.38033,-0.45486,0.30865,-3.02729,-0.84104,0.62384,
1520519137172205824,-8.23759,-2.85451,2.07601,0.74649,0.37336,-0.45290,0.31341,-3.07513,-0.87156,0.63515,
1520519137292406016,-8.60989,-2.95275,2.14974,0.75167,0.37054,-0.45125,0.30669,-3.13812,-0.90604,0.63604,
1520519137372606208,-8.88395,-3.04422,2.20564,0.75101,0.35894,-0.45950,0.30984,-3.23801,-0.91043,0.65768,
1520519137492806400,-9.26795,-3.15058,2.27376,0.75216,0.35025,-0.46279,0.31211,-3.32354,-0.93014,0.66441,
1520519137572906496,-9.61126,-3.16246,2.34491,0.74647,0.35187,-0.46631,0.31862,-3.42029,-0.91255,0.68272,
1520519137693105664,-10.04152,-3.29602,2.42622,0.74026,0.36101,-0.46655,0.32252,-3.52608,-0.94229,0.71456,
1520519137773305856,-10.32921,-3.37658,2.50636,0.72887,0.36696,-0.47335,0.33171,-3.59460,-0.96108,0.75996,
1520519137893506048,-10.75008,-3.49277,2.59667,0.69850,0.41087,-0.47322,0.34548,-3.68075,-1.00704,0.76855,
1520519137973606144,-11.13794,-3.59039,2.66959,0.67879,0.43001,-0.48086,0.35087,-3.80949,-1.05333,0.76999,
1520519138093806336,-11.62619,-3.71937,2.76440,0.67111,0.43285,-0.49033,0.34904,-4.00072,-1.08325,0.78031,
1520519138174006528,-11.95309,-3.81506,2.83024,0.66902,0.42070,-0.50507,0.34689,-4.14941,-1.10514,0.76642,
1520519138294205696,-12.48134,-3.95662,2.93092,0.65487,0.41830,-0.51891,0.35625,-4.34580,-1.13084,0.78270,
1520519138374305792,-12.84681,-4.03909,3.00199,0.62803,0.42956,-0.52585,0.38018,-4.43464,-1.15290,0.77589,
1520519138494505984,-13.45728,-4.10782,3.12777,0.57705,0.43449,-0.54633,0.42398,-4.58990,-1.12870,0.80615,
1520519138574706176,-13.84587,-4.16452,3.19250,0.55480,0.43705,-0.55254,0.44259,-4.65066,-1.11465,0.81370,
1520519138694906112,-14.42710,-4.22565,3.29029,0.53832,0.43365,-0.56038,0.45623,-4.80120,-1.06164,0.83540,
1520519138775006208,-14.83240,-4.28128,3.36245,0.53075,0.43112,-0.56320,0.46395,-4.90530,-1.05006,0.85527,
1520519138895206400,-15.44867,-4.36153,3.47742,0.53250,0.42364,-0.56374,0.46815,-5.02249,-1.03686,0.89776,
1520519138975406592,-15.87542,-4.44800,3.55442,0.52868,0.42320,-0.56912,0.46637,-5.13068,-1.06348,0.91412,
1520519139095605760,-16.48318,-4.63079,3.67358,0.52331,0.42503,-0.57637,0.46183,-5.23352,-1.16168,0.93634,
1520519139175706880,-16.87033,-4.78859,3.75107,0.52317,0.43151,-0.57406,0.45885,-5.27192,-1.24893,0.95750,
1520519139295906048,-17.53284,-4.90769,3.88624,0.52226,0.43196,-0.57277,0.46107,-5.41301,-1.26440,0.97371,
1520519139376106240,-17.97009,-5.04184,3.96903,0.52003,0.44013,-0.57238,0.45633,-5.52578,-1.31539,0.98059,
1520519139496305408,-18.62618,-5.20133,4.08668,0.51504,0.44656,-0.57107,0.45738,-5.69084,-1.34575,1.00399,
1520519139576406528,-19.05851,-5.25089,4.20050,0.51532,0.45020,-0.56853,0.45666,-5.77609,-1.31814,1.03562,
1520519139696605696,-19.72776,-5.51835,4.31863,0.51429,0.45727,-0.56443,0.45587,-5.92648,-1.43740,1.05022,
1520519139776805888,-20.16407,-5.62452,4.42758,0.51602,0.46104,-0.56014,0.45541,-6.02029,-1.45189,1.08946,
1520519139897007104,-20.93315,-5.79697,4.57062,0.51156,0.46132,-0.56149,0.45849,-6.24649,-1.48355,1.11785,
1520519139977106176,-21.44004,-5.92251,4.66644,0.50962,0.46077,-0.56129,0.46144,-6.37281,-1.51146,1.13338,
1520519140097305344,-22.19298,-6.11366,4.80690,0.51352,0.45865,-0.56044,0.46027,-6.53359,-1.55106,1.15492,
1520519140177505536,-22.72351,-6.25727,4.90355,0.51712,0.45531,-0.56005,0.46002,-6.64282,-1.58551,1.17020,
1520519140297706496,-23.56088,-6.43827,5.05423,0.51800,0.45203,-0.56376,0.45773,-6.83119,-1.62453,1.19865,
1520519140377805824,-24.18659,-6.57631,5.15749,0.52386,0.44820,-0.57208,0.44432,-6.98459,-1.66490,1.21462,
1520519140498106112,-25.02288,-6.75133,5.31856,0.55248,0.43903,-0.57890,0.40853,-7.13225,-1.67129,1.25720,
1520519140578205184,-25.39885,-7.02321,5.44841,0.57331,0.41983,-0.58101,0.39684,-7.12179,-1.75082,1.28555,
1520519140698406144,-25.92688,-7.66302,5.63127,0.59879,0.38592,-0.58986,0.38024,-7.10043,-1.99114,1.33275,
1520519140778505216,-26.67543,-6.45189,5.76779,0.64007,0.33116,-0.61105,0.32753,-7.27868,-1.21142,1.36710,
1520519140898805504,-27.42628,-6.52021,5.95363,0.68193,0.30512,-0.59798,0.29035,-7.28672,-1.17664,1.40197,
1520519140978906624,-28.04588,-6.58430,6.08022,0.69852,0.29679,-0.59249,0.27009,-7.39068,-1.16027,1.42679,
1520519141099105792,-28.92951,-6.66692,6.29229,0.70519,0.28725,-0.59821,0.24966,-7.51027,-1.13245,1.47592,
1520519141179305984,-29.56448,-6.79563,6.42629,0.70482,0.28491,-0.60251,0.24297,-7.59002,-1.17919,1.50581,
1520519141299505152,-30.51155,-7.03305,6.60865,0.70362,0.28837,-0.60426,0.23798,-7.70784,-1.32590,1.52978,
1520519141379606272,-31.10670,-7.10170,6.72746,0.70821,0.28245,-0.60620,0.22624,-7.74971,-1.30561,1.55469,
1520519141499805440,-32.00042,-7.16370,6.90486,0.71309,0.26429,-0.61218,0.21654,-7.76884,-1.25243,1.59382,
1520519141580005632,-32.64611,-7.32690,7.07436,0.70022,0.26648,-0.62584,0.21679,-7.81674,-1.35938,1.62735,
1520519141700206848,-33.54298,-7.53459,7.28918,0.68607,0.28658,-0.62978,0.22486,-7.79186,-1.45984,1.62611,
1520519141780305920,-34.19235,-7.70735,7.41553,0.65870,0.31627,-0.63116,0.26024,-7.90927,-1.47215,1.60594,
1520519141900505088,-35.15272,-7.88445,7.61121,0.61420,0.36351,-0.63474,0.29619,-8.07150,-1.43844,1.64025,
1520519141980705280,-35.66636,-8.18245,7.78304,0.61654,0.36762,-0.62458,0.30762,-8.02317,-1.57212,1.71591,
1520519142100906496,-36.87312,-8.08272,7.99132,0.63058,0.36080,-0.62119,0.29379,-8.38583,-1.33099,1.72741,
1520519142181005568,-37.29379,-8.00625,8.05647,0.63108,0.35656,-0.62620,0.28719,-8.53643,-1.20722,1.73148,
1520519142301206528,-38.53421,-8.38517,8.37980,0.61874,0.36434,-0.63198,0.29157,-8.58915,-1.39461,1.86396,
1520519142381406720,-38.95623,-8.69526,8.57729,0.59586,0.38747,-0.62919,0.31454,-8.43952,-1.56853,1.93553,
1520519142501605888,-40.03053,-8.80558,8.87069,0.60692,0.37277,-0.62877,0.31199,-8.57852,-1.48830,2.01240,
1520519142581705216,-40.79715,-8.85955,9.04276,0.62057,0.35423,-0.63060,0.30292,-8.70967,-1.42581,2.04226,
1520519142701906176,-41.95556,-8.87989,9.29586,0.63671,0.33719,-0.62967,0.29054,-8.91534,-1.30619,2.08195,
1520519142782106368,-42.82255,-8.78936,9.47276,0.63748,0.33194,-0.63237,0.28903,-9.12888,-1.11890,2.10113,
1520519142902305536,-44.03511,-8.69686,9.71584,0.65122,0.31366,-0.63132,0.28100,-9.34376,-0.91699,2.14361,
1520519142982406656,-44.74752,-8.73235,9.88272,0.66108,0.29758,-0.63062,0.27702,-9.38837,-0.88216,2.16081,
1520519143102605824,-45.88229,-8.76661,10.15071,0.67137,0.28067,-0.63153,0.26770,-9.48786,-0.83471,2.19271,
1520519143182806016,-46.64835,-8.81959,10.38553,0.66900,0.28149,-0.63257,0.27030,-9.58080,-0.83614,2.25677,
1520519143303005184,-47.95722,-9.10755,10.69385,0.66021,0.29198,-0.63217,0.28148,-9.82560,-0.96061,2.31408,
1520519143383106304,-48.76874,-9.33082,10.93882,0.66174,0.28938,-0.63129,0.28254,-9.91818,-1.06058,2.38130,
1520519143503305472,-49.91535,-9.53551,11.26967,0.66230,0.29185,-0.63058,0.28026,-9.99632,-1.09161,2.42689,
1520519143583505664,-50.71114,-9.71345,11.48800,0.66234,0.29208,-0.62937,0.28266,-10.07135,-1.15688,2.46429,
1520519143703706624,-51.93276,-9.90533,11.78099,0.66345,0.29003,-0.62845,0.28420,-10.18308,-1.20406,2.49943,
1520519143783805952,-52.71307,-9.98735,11.98248,0.66161,0.29330,-0.62790,0.28635,-10.24475,-1.19102,2.52256,
1520519143904005120,-53.92110,-10.09688,12.30974,0.66475,0.28683,-0.62816,0.28504,-10.34786,-1.15917,2.56708,
1520519143984205312,-54.75823,-10.22655,12.51675,0.66652,0.28315,-0.62829,0.28431,-10.43734,-1.17624,2.58524,
1520519144104406272,-56.05469,-10.35181,12.83205,0.66893,0.27735,-0.62895,0.28292,-10.56957,-1.15527,2.62003,
1520519144184505344,-56.89281,-10.43478,13.04374,0.67374,0.26764,-0.62900,0.28070,-10.64200,-1.15480,2.64170,
1520519144304706560,-57.33831,-10.06605,13.62432,0.68432,0.24788,-0.63462,0.25985,-10.34043,-0.95318,2.80679,
1520519144384906752,-58.53395,-11.02130,13.83641,0.68685,0.24374,-0.62886,0.27085,-10.59617,-1.32703,2.81633,
1520519144505105920,-59.95982,-11.10795,14.19649,0.69552,0.23110,-0.62614,0.26607,-10.78061,-1.28038,2.85964,
1520519144585204992,-60.35593,-10.63764,14.46871,0.71030,0.20831,-0.62630,0.24460,-10.57446,-1.00691,2.90101,
1520519144705505280,-61.53552,-10.70196,14.81749,0.71318,0.20897,-0.62484,0.23935,-10.63271,-1.00356,2.90275,
1520519144785606400,-62.25441,-10.56100,15.07239,0.71603,0.20258,-0.62528,0.23512,-10.63238,-0.88276,2.93752,
1520519144905805568,-63.49110,-10.63372,15.40432,0.71878,0.19510,-0.62550,0.23245,-10.70796,-0.87009,2.94911,
1520519144985906688,-64.37665,-10.67952,15.63765,0.72179,0.19028,-0.62323,0.23324,-10.75605,-0.86360,2.96124,
1520519145106204928,-65.32378,-11.00087,16.02081,0.72495,0.19465,-0.61691,0.23660,-10.62238,-0.99516,2.98805,
1520519145186306048,-66.33949,-10.92411,16.24259,0.72842,0.18421,-0.61554,0.23788,-10.75597,-0.93176,2.97651,
1520519145306505216,-67.42907,-11.10554,16.60203,0.72339,0.20714,-0.61392,0.23854,-10.80104,-1.05675,3.00755,
1520519145386705408,-68.31228,-11.01221,16.83409,0.72449,0.21138,-0.61310,0.23353,-10.98080,-0.91508,3.06706,
1520519145506906624,-69.55192,-11.52228,17.21849,0.72112,0.21453,-0.61425,0.23804,-11.13672,-0.97570,3.09852,
1520519145587005696,-70.55852,-11.22449,17.47095,0.71687,0.19958,-0.62317,0.24068,-11.24711,-0.77205,3.06278,
1520519145707206656,-71.85272,-11.12748,17.83541,0.71576,0.18185,-0.62976,0.24087,-11.26846,-0.71123,3.04859,
1520519145787405056,-73.05042,-10.59708,18.07857,0.71784,0.16318,-0.63569,0.23234,-11.49781,-0.35836,3.05341,
1520519145907606016,-74.64692,-10.01377,18.46311,0.72570,0.12987,-0.64179,0.21117,-11.71749,0.05947,3.08566,
1520519145987705344,-75.67603,-9.80795,18.74163,0.72424,0.11613,-0.64783,0.20568,-11.85072,0.20267,3.12243,
1520519146107906304,-77.09056,-9.84065,19.14854,0.72060,0.10567,-0.65218,0.21033,-11.92686,0.15368,3.17383,
1520519146188106496,-78.04138,-9.85489,19.41576,0.71752,0.10520,-0.65525,0.21152,-11.96863,0.11435,3.18966,
1520519146308305664,-79.64301,-9.80523,19.78576,0.71481,0.10731,-0.65720,0.21360,-12.15033,0.09679,3.20628,
1520519146388406784,-80.48692,-10.09936,20.06059,0.71194,0.11621,-0.65722,0.21840,-12.12067,-0.10384,3.23201,
1520519146508605952,-82.10528,-10.03575,20.43367,0.70741,0.12459,-0.65922,0.22245,-12.26555,-0.13247,3.22511,
1520519146588806144,-82.86667,-10.49241,20.69470,0.69850,0.15092,-0.65764,0.23839,-12.16491,-0.48141,3.24485,
1520519146709005312,-84.39539,-10.47782,21.08261,0.68644,0.19970,-0.65394,0.24757,-12.31810,-0.46422,3.29108,
1520519146789106432,-85.40416,-10.54198,21.33955,0.67780,0.22811,-0.65049,0.25576,-12.42693,-0.46215,3.29052,
1520519146909305600,-86.86153,-10.35760,21.76841,0.66265,0.27422,-0.64496,0.26407,-12.51646,-0.22465,3.33653,
1520519146989505792,-87.75809,-10.41461,22.05283,0.65529,0.29629,-0.64057,0.26921,-12.51902,-0.21319,3.36175,
1520519147109704960,-89.06308,-10.50173,22.49005,0.64449,0.32115,-0.63619,0.27706,-12.51285,-0.22047,3.41796,
1520519147189806080,-90.05770,-10.48739,22.79612,0.63920,0.33132,-0.63453,0.28111,-12.59521,-0.16518,3.46913,
1520519147310005248,-91.58960,-10.41206,23.23552,0.63892,0.33041,-0.63420,0.28356,-12.74070,-0.06987,3.52979,
1520519147390205440,-92.59141,-10.40209,23.52754,0.63260,0.34009,-0.63417,0.28633,-12.81264,-0.06627,3.56701,
1520519147510406400,-94.17290,-10.38932,23.97844,0.62570,0.35343,-0.63153,0.29114,-12.97288,-0.03840,3.62841,
1520519147590505472,-95.27374,-10.21340,24.28359,0.62169,0.35816,-0.63151,0.29396,-13.13574,0.14406,3.67156,
1520519147710706688,-96.78454,-10.27964,24.73694,0.61222,0.37309,-0.62766,0.30338,-13.24072,0.09288,3.73319,
1520519147790905088,-97.77651,-10.42726,25.06066,0.60729,0.38064,-0.62415,0.31104,-13.24937,-0.03961,3.78245,
1520519147911106048,-99.19668,-10.72620,25.54714,0.60151,0.39431,-0.61527,0.32272,-13.23334,-0.28787,3.86470,
1520519147991205120,-100.29331,-10.66662,25.86394,0.60245,0.39081,-0.61582,0.32416,-13.37817,-0.19299,3.90326,
1520519148111406336,-101.84724,-10.50556,26.36986,0.60954,0.37713,-0.61750,0.32392,-13.48797,0.00781,3.97823,
1520519148191606528,-103.04817,-10.54518,26.68747,0.61915,0.36524,-0.61586,0.32244,-13.73440,0.01392,4.03002,
1520519148311805696,-104.91181,-10.01146,27.16248,0.64334,0.30436,-0.63369,0.30317,-14.18961,0.49922,4.09652,
1520519148391906816,-106.21664,-9.64703,27.49564,0.65729,0.23237,-0.65522,0.29098,-14.48172,0.83437,4.13408,
